course,term,crn,instructor,enrolled,responded,response_rate,percent_5,percent_4,percent_3,percent_2,percent_1,rating,A,B,C,D,F,average_gpa,start_time,duration,days,building,room,credits,title
STA2014,Summer 2019,51644,Mechmech,40,14,35,64.29,28.57,0,0,0,4.69,31.82,22.73,27.27,4.55,2.27,2.87,,,,Online,,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2019,51489,Wludyka,28,10,35.71,10,10,50,30,0,3,23.33,33.34,33.33,0,3.33,2.75,,,,Online,,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2019,50093,Inks,29,16,55.17,43.75,31.25,0,6.25,12.5,3.93,27.27,21.21,12.12,9.09,18.18,2.36,1050,100,TRF,10,1341,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2019,50558,Mechmech,43,11,25.58,54.55,9.09,18.18,9.09,9.09,3.91,46.51,23.25,25.58,2.33,2.33,3.06,,,,Online,,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16241,Moore,40,10,25,80,10,0,0,0,4.89,55,42.5,0,0,0,3.58,1800,75,TR,10,1343,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16239,Buzaianu,27,10,37.04,20,40,20,10,0,3.78,11.76,11.76,23.52,11.76,17.65,1.86,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16070,Hoyt,33,8,24.24,50,50,0,0,0,4.5,15.79,34.21,15.79,13.16,7.89,2.41,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16717,Razaila,32,14,43.75,35.71,7.14,14.29,21.43,21.43,3.14,37.14,17.14,22.86,0,11.43,2.79,1340,75,TR,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16069,Hoyt,34,11,32.35,72.73,18.18,9.09,0,0,4.64,15.79,21.05,42.1,5.26,5.26,2.42,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,18234,Han,15,9,60,44.44,55.56,0,0,0,4.44,73.33,26.67,0,0,0,3.63,1330,75,MW,2,2221,3,Elem Stats-Health/SS
STA2014,Spring 2019,16066,Hoyt,36,9,25,66.67,22.22,11.11,0,0,4.56,28.21,17.95,20.51,15.38,10.26,2.42,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16456,Arthur,37,16,43.24,50,12.5,31.25,0,0,4.2,22.5,22.5,35,7.5,2.5,2.61,1200,75,MW,10,1327,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16716,Bowers,37,14,37.84,42.86,28.57,28.57,0,0,4.14,14.64,36.59,21.95,14.63,2.44,2.51,1630,75,MW,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16714,Hoyt,37,15,40.54,60,20,6.67,13.33,0,4.27,25,22.5,20,17.5,7.5,2.45,0900,75,MW,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16713,Moore,42,9,21.43,44.44,44.44,11.11,0,0,4.33,53.49,37.21,6.98,0,0,3.5,1930,75,TR,10,1327,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16715,Razaila,36,13,36.11,23.08,15.38,15.38,15.38,30.77,2.85,25,27.5,15,7.5,12.5,2.51,1030,75,MW,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16238,Buzaianu,29,8,27.59,75,12.5,12.5,0,0,4.63,11.76,23.52,23.53,8.82,14.71,2.12,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16718,Arthur,30,16,53.33,68.75,25,6.25,0,0,4.63,40,22.86,8.57,2.86,11.43,2.9,0925,75,TR,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16240,Buzaianu,38,6,15.79,33.33,50,16.67,0,0,4.17,14.63,19.51,26.83,14.63,17.07,2.01,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16065,Hoyt,33,10,30.3,30,20,30,10,0,3.78,17.94,35.89,15.38,2.56,12.82,2.52,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16071,Buzaianu,28,4,14.29,75,0,0,0,0,5,17.14,11.43,37.14,8.57,5.71,2.41,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2019,16932,Kennon,39,23,58.97,65.22,17.39,13.04,4.35,0,4.43,29.27,43.9,19.52,0,2.44,3.04,1505,75,TR,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81814,Kennon,35,8,22.86,25,50,25,0,0,4,54.29,28.57,11.42,0,5.71,3.28,0800,75,TR,2,2007,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81512,Sa,31,7,22.58,28.57,28.57,28.57,0,0,4,40,22.86,17.14,8.57,0,3.13,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81810,Buzaianu,32,14,43.75,64.29,14.29,14.29,0,0,4.54,26.47,8.82,32.36,20.59,5.88,2.36,1030,75,MW,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81514,Sa,31,6,19.35,50,16.67,16.67,16.67,0,4,28.57,20,17.14,11.43,11.43,2.55,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81824,Herrera,31,8,25.81,0,0,12.5,12.5,75,1.38,8.82,29.41,26.47,17.65,8.82,2.13,1340,75,TR,15,1202,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,83747,Wludyka,28,5,17.86,0,20,0,60,0,2.5,22.22,25,11.11,0,19.44,2.43,,,,Online,,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,82481,Bowers,32,7,21.88,42.86,28.57,14.29,0,0,4.33,5.72,25.71,25.72,14.29,20,1.86,1630,75,MW,2,2002,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,82108,Herrera,24,9,37.5,0,0,0,0,100,1,9.09,21.21,21.21,9.09,12.12,2.08,1215,75,TR,15,1202,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81200,Bilgili,26,6,23.08,33.33,0,33.33,16.67,16.67,3.17,9.37,15.63,28.13,9.38,15.63,1.92,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81401,Bilgili,32,10,31.25,10,10,20,30,30,2.4,2.94,14.7,50,8.82,17.65,1.79,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81199,Bilgili,28,10,35.71,10,30,10,20,30,2.7,5.71,11.42,28.57,17.14,14.29,1.71,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81816,Moore,34,8,23.53,100,0,0,0,0,5,38.89,41.67,8.33,0,5.56,3.15,1800,75,MW,2,2002,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,83748,Wludyka,30,6,20,33.33,16.67,33.33,16.67,0,3.67,27.78,13.89,11.11,8.33,19.44,2.29,,,,Online,,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,83676,Wludyka,24,6,25,0,16.67,0,33.33,50,1.83,20,23.33,30,3.33,3.33,2.72,1630,75,MW,10,2411,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81197,Bilgili,25,10,40,0,0,10,60,20,1.89,0,20.58,26.47,11.76,14.71,1.72,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,83671,Wludyka,27,9,33.33,11.11,0,22.22,11.11,44.44,2.13,14.29,17.14,5.71,5.71,34.29,1.64,1630,75,TR,10,1343,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,82482,Fletcher,30,13,43.33,7.69,7.69,15.38,38.46,23.08,2.33,23.52,11.76,35.29,8.82,8.82,2.38,1930,75,TR,2,2002,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81815,Kennon,35,7,20,100,0,0,0,0,5,54.28,20,17.14,0,2.86,3.34,0925,75,TR,2,2007,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81826,Buzaianu,25,7,28,57.14,28.57,14.29,0,0,4.43,15.63,18.76,12.51,15.63,9.38,2.24,1505,75,TR,9,1233,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81517,Buzaianu,34,15,44.12,73.33,0,13.33,6.67,0,4.5,22.86,22.86,31.43,11.43,8.57,2.46,1030,75,MW,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81511,Sa,30,9,30,66.67,0,33.33,0,0,4.33,11.43,28.57,37.14,2.86,5.71,2.47,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81518,Buzaianu,33,7,21.21,71.43,14.29,14.29,0,0,4.57,28.57,22.85,20,14.29,8.57,2.53,1030,75,MW,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81516,Buzaianu,30,5,16.67,60,20,20,0,0,4.4,20.59,20.59,29.41,8.82,8.82,2.41,1030,75,MW,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81823,Moore,33,4,12.12,50,25,25,0,0,4.25,42.42,33.33,24.24,0,0,3.18,1930,75,MW,2,2007,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81825,Stewart,29,3,10.34,66.67,33.33,0,0,0,4.67,13.88,27.77,22.23,2.78,13.89,2.34,1030,75,MW,4,1702,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2018,81515,Sa,30,11,36.67,0,45.45,27.27,0,9.09,3.33,11.76,23.52,17.65,14.71,17.65,2,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2018,50769,Alayande,46,16,34.78,12.5,6.25,12.5,37.5,31.25,2.31,19.14,38.29,23.41,4.26,12.77,2.55,,,,Online,,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2018,50114,Alayande,34,9,26.47,11.11,11.11,22.22,22.22,22.22,2.63,2.86,20,40,11.43,20,1.79,1050,100,TRF,10,1343,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2018,50113,Herrera,23,11,47.83,9.09,27.27,9.09,27.27,18.18,2.8,11.54,26.92,23.08,15.38,11.54,2.13,0900,100,TRF,10,1343,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11201,Hoyt,36,16,44.44,50,25,18.75,6.25,0,4.19,7.69,20.51,30.77,25.64,7.69,1.94,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11418,Hoyt,30,12,40,75,25,0,0,0,4.75,24.32,27.02,21.62,2.7,5.41,2.77,1050,75,TR,15,1206,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11204,Hoyt,33,15,45.45,66.67,20,13.33,0,0,4.53,15.79,13.16,15.79,13.16,26.32,1.74,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11414,Rowe,29,7,24.14,57.14,0,14.29,14.29,14.29,3.71,6.26,15.63,25,12.5,31.25,1.48,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12101,Moore,38,15,39.47,86.67,6.67,6.67,0,0,4.8,62.5,27.5,2.5,0,2.5,3.52,0900,165,S,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11699,Herrera,34,16,47.06,0,0,0,0,93.75,1,18.6,4.65,37.21,9.3,9.3,2.18,1500,75,MW,10,1327,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11200,Hoyt,38,22,57.89,77.27,13.64,4.55,0,0,4.76,17.95,41.03,10.26,12.82,15.38,2.32,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12100,Moore,42,16,38.1,56.25,31.25,6.25,0,6.25,4.31,52.38,28.57,9.52,0,7.14,3.19,1930,75,MW,51,1209,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11205,Hoyt,35,13,37.14,53.85,15.38,15.38,7.69,0,4.25,13.16,18.41,21.05,15.79,21.05,1.87,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11206,Rowe,28,11,39.29,45.45,36.36,0,9.09,9.09,4,6.26,21.89,18.75,9.38,25,1.62,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11416,Rowe,29,11,37.93,9.09,18.18,36.36,0,27.27,2.8,18.18,15.14,21.21,3.03,30.3,1.9,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12099,Moore,44,16,36.36,56.25,18.75,12.5,12.5,0,4.19,56.82,38.64,2.27,0,0,3.54,1800,75,MW,51,1209,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12535,Alayande,29,15,51.72,13.33,6.67,26.67,13.33,33.33,2.5,9.09,24.24,48.48,6.06,0,2.41,1215,75,TR,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12102,Kennon,37,16,43.24,75,18.75,0,6.25,0,4.63,44.73,31.57,13.14,2.63,5.26,3.18,0800,75,TR,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12104,Bowers,30,13,43.33,38.46,46.15,0,15.38,0,4.08,31.43,14.28,22.86,5.71,11.43,2.56,1800,75,TR,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,12103,Kennon,38,16,42.11,81.25,6.25,12.5,0,0,4.69,50,42.1,2.63,0,5.26,3.32,0925,75,TR,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2018,11417,Herrera,35,14,40,0,0,14.29,28.57,57.14,1.57,14.63,21.95,24.39,9.76,14.63,2.13,1505,75,TR,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81349,Rowe,26,10,38.46,30,30,30,10,0,3.8,18.76,34.38,6.25,6.25,15.63,2.45,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,83073,Stewart,29,8,27.59,75,0,12.5,0,0,4.71,14.7,38.24,23.52,5.88,2.94,2.72,1030,75,MW,15,1206,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81348,Rowe,26,8,30.77,37.5,0,12.5,37.5,12.5,3.13,11.43,20,14.29,5.71,22.86,1.92,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81578,Rowe,26,12,46.15,25,16.67,8.33,16.67,33.33,2.83,21.21,15.14,27.27,6.06,9.09,2.41,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82102,Hoyt,29,10,34.48,70,20,0,10,0,4.5,17.14,17.14,22.86,11.43,14.29,2.15,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82128,Rowe,24,7,29.17,14.29,14.29,14.29,14.29,42.86,2.43,11.76,17.64,17.64,2.94,20.59,1.92,1505,75,TR,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82126,Moore,34,14,41.18,78.57,14.29,7.14,0,0,4.71,31.43,42.86,8.57,0,11.43,2.88,0900,165,S,10,1341,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81704,Sa,31,10,32.26,50,20,20,0,10,4,8.57,25.71,25.71,11.43,17.14,2.03,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82125,Moore,34,8,23.53,100,0,0,0,0,5,54.29,40,2.86,0,0,3.53,1930,75,MW,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82108,Kennon,34,15,44.12,53.33,26.67,6.67,6.67,0,4.36,25.72,45.71,22.85,0,2.86,2.99,0800,75,TR,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82110,Moore,34,15,44.12,60,20,20,0,0,4.4,62.86,28.57,2.86,0,2.86,3.53,1800,75,MW,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82624,Herrera,29,13,44.83,0,0,0,23.08,61.54,1.27,16.67,16.67,25,8.33,13.89,2.17,1330,75,MW,9,1233,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,83074,Stewart,32,11,34.38,72.73,18.18,0,9.09,0,4.55,17.14,22.85,31.42,5.71,14.29,2.28,1330,75,MW,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81703,Sa,31,17,54.84,58.82,23.53,11.76,0,5.88,4.29,32.35,26.47,17.64,5.88,8.82,2.82,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81705,Hoyt,33,12,36.36,83.33,16.67,0,0,0,4.83,25.71,31.43,22.86,2.86,11.43,2.62,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82109,Kennon,34,7,20.59,42.86,0,57.14,0,0,3.86,34.29,45.71,14.28,0,2.86,3.13,0925,75,TR,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81346,Rowe,24,14,58.33,28.57,28.57,7.14,14.29,21.43,3.29,18.75,18.76,9.38,12.5,15.63,2.13,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81707,Hoyt,33,9,27.27,44.44,44.44,0,0,11.11,4.11,20,17.14,22.86,14.29,20,2.06,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,82127,Herrera,29,12,41.38,0,25,8.33,33.33,25,2.36,20,17.14,14.29,5.71,25.71,1.98,1340,75,TR,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81701,Sa,23,12,52.17,50,8.33,16.67,8.33,16.67,3.67,11.43,11.43,20,11.43,11.43,2.05,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81706,Hoyt,34,11,32.35,90.91,0,9.09,0,0,4.82,22.86,34.29,22.86,5.71,11.43,2.53,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2017,81700,Sa,22,11,50,54.55,18.18,18.18,0,9.09,4.09,17.14,14.28,22.86,5.71,2.86,2.67,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2017,50128,Alayande,34,13,38.24,23.08,38.46,7.69,15.38,7.69,3.58,8.57,40,22.86,5.71,20,2.13,1050,100,TRF,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2017,51229,Herrera,29,16,55.17,6.25,18.75,25,6.25,43.75,2.38,19.35,19.35,45.16,6.45,3.23,2.49,0900,100,TRF,15,1205,3,Elementary Statistics for Health and Social Sciences
STA2014,Summer 2017,50127,Alayande,11,1,9.09,100,0,0,0,0,5,0,8.33,50,16.67,16.67,1.55,1430,100,TRF,15,1206,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11630,Bilgili,27,10,37.04,20,0,20,20,40,2.4,0,11.76,41.18,11.76,11.76,1.7,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11631,Bilgili,19,6,31.58,16.67,0,0,33.33,50,2,4.76,0,38.09,14.29,33.33,1.26,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11632,Bilgili,25,11,44,27.27,27.27,9.09,9.09,27.27,3.18,0,11.11,44.44,0,37.04,1.34,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11358,Hoyt,31,8,25.81,87.5,12.5,0,0,0,4.88,20,22.86,25.72,2.86,17.14,2.3,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11354,Hoyt,34,14,41.18,64.29,35.71,0,0,0,4.64,37.14,17.14,11.43,5.71,25.71,2.36,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,12760,Bowers,31,15,48.39,60,13.33,6.67,13.33,6.67,4.07,14.29,28.58,17.14,5.71,22.86,2.08,1800,75,TR,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11353,Hoyt,32,14,43.75,71.43,14.29,7.14,0,0,4.69,25.71,22.86,22.86,14.29,5.71,2.54,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,13034,Mohr,11,6,54.55,33.33,33.33,16.67,0,16.67,3.67,38.46,46.15,0,0,0,3.4,0925,75,TR,15,1202,3,Elem Stats-Health/SS
STA2014,Spring 2017,12755,Moore,34,16,47.06,81.25,6.25,12.5,0,0,4.69,48.57,28.57,20,0,0,3.29,1930,75,MW,10,1343,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,12756,Moore,39,14,35.9,71.43,14.29,0,0,0,4.83,45,37.5,15,0,0,3.31,0900,165,S,9,1233,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,12091,Herrera,31,17,54.84,0,0,11.76,17.65,70.59,1.41,20.59,26.47,29.41,5.88,8.82,2.46,1505,75,TR,8,2117,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11633,Hoyt,34,11,32.35,90.91,9.09,0,0,0,4.91,52.78,16.67,16.66,0,5.56,3.24,1200,75,MW,15,1202,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,12757,Kennon,35,14,40,64.29,7.14,21.43,0,0,4.46,60,20,11.42,2.86,5.71,3.28,0800,75,TR,9,1233,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,12754,Moore,38,15,39.47,86.67,13.33,0,0,0,4.87,57.89,31.58,10.53,0,0,3.47,1800,75,MW,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,12758,Kennon,37,15,40.54,66.67,20,6.67,0,0,4.64,64.87,24.33,8.11,0,2.7,3.43,0925,75,TR,9,1233,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11357,Hoyt,31,7,22.58,57.14,28.57,0,0,0,4.67,17.14,11.43,42.86,14.29,2.86,2.32,1340,75,TR,15,1303,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11634,Hoyt,35,10,28.57,60,30,10,0,0,4.5,35.14,21.62,24.32,0,13.51,2.73,1500,75,MW,15,1205,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,13310,Alayande,33,11,33.33,27.27,18.18,18.18,9.09,27.27,3.09,2.94,29.41,23.53,26.47,14.71,1.79,1215,75,TR,10,1319,3,Elementary Statistics for Health and Social Sciences
STA2014,Spring 2017,11359,Bilgili,30,9,30,0,44.44,22.22,11.11,11.11,3.13,2.86,8.57,51.43,5.71,17.14,1.76,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82065,Kennon,36,13,36.11,61.54,23.08,7.69,0,0,4.58,83.78,13.51,0,0,0,3.85,0925,75,TR,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82782,Sen,24,10,41.67,10,20,20,10,30,2.67,9.09,6.06,18.18,0,39.39,1.26,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82801,Hoyt,32,14,43.75,50,35.71,7.14,0,7.14,4.21,22.86,31.43,28.57,8.57,0,2.76,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82774,Mohr,28,11,39.29,63.64,27.27,9.09,0,0,4.55,20.69,27.59,41.38,3.45,3.45,2.65,0950,50,TR,3,1341,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82779,Sen,25,9,36,11.11,22.22,22.22,22.22,22.22,2.78,11.76,17.64,8.82,11.76,23.53,1.77,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82060,Hoyt,34,20,58.82,65,25,10,0,0,4.55,51.35,18.92,10.81,0,10.81,3.09,1505,75,TR,3,1351,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82799,Hoyt,35,16,45.71,75,6.25,6.25,0,12.5,4.31,22.86,37.14,20,14.29,5.71,2.59,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82780,Sen,22,8,36.36,25,12.5,25,25,12.5,3.13,12.12,18.18,15.14,9.09,12.12,2.16,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82053,Bowers,23,9,39.13,66.67,22.22,11.11,0,0,4.56,7.41,37.04,14.8,7.41,18.52,2.17,1930,75,MW,10,1353,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82052,Herrera,33,13,39.39,23.08,7.69,30.77,15.38,15.38,3.08,17.14,25.71,34.29,8.57,8.57,2.35,1330,75,MW,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82781,Sen,20,7,35,28.57,14.29,28.57,0,14.29,3.5,6.26,9.37,15.63,12.5,18.75,1.55,1200,75,MW,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82775,Mohr,26,10,38.46,60,30,10,0,0,4.5,20.69,24.14,37.93,3.45,3.45,2.64,0950,50,TR,3,1341,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82061,Hoyt,33,15,45.45,73.33,0,20,0,0,4.57,36.11,27.78,19.45,5.56,2.78,2.99,1500,75,MW,2,2212,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82066,Radulovich,33,6,18.18,16.67,33.33,16.67,0,33.33,3,8.57,28.57,22.86,14.29,20,1.93,1930,75,TR,3,1351,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,81534,Buzaianu,31,15,48.39,66.67,13.33,13.33,0,0,4.57,14.7,38.23,29.41,8.82,0,2.64,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,81531,Buzaianu,30,12,40,58.33,25,16.67,0,0,4.42,21.21,24.24,21.21,18.18,6.06,2.4,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,81847,Buzaianu,31,14,45.16,42.86,28.57,14.29,7.14,0,4.15,25.71,25.72,22.86,8.57,5.71,2.62,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,83448,Feldman,30,9,30,22.22,55.56,11.11,0,11.11,3.78,14.29,14.29,40,5.71,8.57,2.24,0925,75,TR,10,1345,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82064,Kennon,36,14,38.89,85.71,7.14,0,0,0,4.92,50,41.67,2.78,2.78,2.78,3.38,0800,75,TR,10,1357,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,81533,Buzaianu,34,17,50,52.94,35.29,5.88,0,0,4.5,19.44,22.22,30.55,8.33,13.89,2.31,1050,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82800,Hoyt,30,13,43.33,46.15,15.38,15.38,15.38,0,4,22.86,20,22.86,14.29,5.71,2.5,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
STA2014,Fall 2016,82802,Hoyt,33,14,42.42,35.71,21.43,28.57,7.14,0,3.92,22.86,28.57,20,11.43,11.43,2.44,1215,75,TR,15,1304,3,Elementary Statistics for Health and Social Sciences
